,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38
PF3D7_0109800,135.11615,148.8868603,144.2381926,134.9255,127.8820052,114.4799614,94.64495,78.67690391,71.03677084,67.86305,64.68620333,64.46613443,63.84469145,58.43334902,43.1717,28.83990014,25.7036298,25.9156,27.29601187,31.67883722
PF3D7_0522800,133.4295,117.0059233,99.85125208,85.71435,76.06700484,67.29127277,57.59455,49.51810123,49.46083222,47.51049146,37.95552177,21.3089,14.6440148,13.93654766,15.9911,17.57699371,21.94354651,117.6698,137.7901002,139.4592326
PF3D7_1123500,79.50970227,71.58430884,66.9696,75.43289773,116.2112949,190.102,166.3907125,132.1272505,221.0505,236.889421,231.4195832,212.012,171.3322686,127.3240405,93.53555,77.28942745,74.86987056,77.8378,80.99958745,84.35335669
PF3D7_0723600,60.66721837,53.6221,42.0377352,37.28881464,27.80372342,18.96612748,15.6621,12.08762751,9.556455774,8.18801,12.43864039,16.14302619,89.74295,110.6929,114.3145257,109.12295,89.88554078,76.64088771,69.4661,65.66095581
PF3D7_0926100,201.0126589,170.3958224,151.661,123.4625586,95.43584709,73.31425,56.43446016,51.64304382,55.19155,67.3254741,83.5847059,92.88580946,120.0944358,147.509,130.9114176,98.26784907,65.1996,66.55343512,101.2008686,238.939
PF3D7_0106300,157.6456118,150.5945,139.5478809,138.1758564,145.277,163.7436058,190.6808445,214.7839537,267.7650321,309.859,267.4819105,222.0189196,189.461,158.5468366,167.2895185,264.6715,214.4394946,181.5073842,167.257,162.3231294
PF3D7_0918900,34.30365871,38.91500796,40.2926,36.11408148,35.93990151,110.2409,113.5968485,107.8653665,100.77865,100.7708707,101.9042536,104.1069,97.73771011,88.66018129,77.921,62.14312458,52.41319498,42.8340663,31.90805641,27.4074
PF3D7_1212900,233.749,1708.549488,2350.048268,1454.4295,650.2711432,299.1367897,257.005,280.7162854,310.7779339,324.955,267.0258705,227.4671744,212.8095,218.1819821,248.1624074,221.5985926,209.3014074,215.034,213.751037,215.6039481
PF3D7_0903400,50.50603226,45.45288216,39.4676823,36.4209,34.75045113,31.76238963,28.0199,31.56714202,39.00539417,119.082,123.5430227,125.2131192,124.3175,112.9213842,98.733174,84.46375,70.47794657,63.14199526,59.1441,52.56700755
PF3D7_0706500,46.2164,92.90846614,149.3349151,178.4185,131.1694404,109.8415965,107.3445,101.0227619,93.69171429,85.9289,65.7534796,58.37975807,57.61955,55.14013924,55.00535776,50.595838,43.62145451,39.5872,39.64824285,40.55941297
PF3D7_0313100,94.61827854,97.59874302,91.70125,86.28043601,82.52749134,81.6048,82.5308,85.85044744,84.16683933,72.99183745,45.8926,30.55049066,25.4980346,23.8077,18.44646719,16.4004604,18.08235,27.44232026,45.91317746,73.11105
PF3D7_1030700,6.568665765,8.795026496,69.1718,88.55678541,89.39793092,81.5425,71.83278333,60.12163885,48.5025,40.431758,35.48169528,32.1101,26.81819636,23.51623927,20.3659302,14.65623605,10.14446,7.965513239,6.580984407,5.80625
PF3D7_1249100,13.44843966,12.19099033,13.4665,14.51338241,17.76354808,91.25045,98.45258848,101.4424351,102.64895,106.8978529,110.3484939,113.341,105.9733102,96.31033017,84.37325,65.87162429,58.19108322,52.03471652,37.19723083,21.815
PF3D7_1307600,66.49455632,24.89391,11.82815474,9.67666988,11.37939,15.1097569,16.808927,17.09285,23.57553579,31.3277087,37.8781,42.17554631,45.78549547,61.84499774,69.1119398,63.03,55.17287502,62.61502593,89.3351,81.78842248
PF3D7_1409000,53.88465,63.04215182,65.80130587,64.3179,64.12970053,61.81756154,53.8089,48.86586312,44.38967152,39.84045,33.67652474,30.66812987,27.95116841,21.76240015,16.1987,15.17335605,13.0918425,10.08387,11.27169495,12.94055143
PF3D7_0525800,10333.89886,8299.296433,2241.766,597.2093244,125.4660048,52.5749,36.75560403,27.56378599,20.85427,16.33528291,16.39885456,17.35695,21.361987,9.348263449,10.74125356,50.87622595,309.193,2050.197854,6119.203845,11033.4
PF3D7_0621900,34.18885734,46.23038149,123.5583,117.7202452,108.7993944,103.47105,98.63864795,89.00259618,74.7929,66.33775268,61.8090143,59.7898,59.25894484,61.47630307,61.04459502,58.88724176,52.7112,40.55925335,33.89243579,31.7425
PF3D7_1115500,23.49433783,37.13467253,55.9912,75.13050989,87.62906934,76.38390535,66.64150991,63.4122,50.93210021,41.45291046,37.1914,67.8280907,110.6858649,96.0312,47.1568402,22.65264296,17.1434,12.38957407,11.86350896,14.40705
PF3D7_1409300,10.92484856,12.74692539,13.726255,19.48804443,26.47467999,34.0828,51.70485647,55.95551436,66.52672082,115.5716922,221.164,337.245786,349.7480047,282.059,202.3748081,131.0318541,40.04421,12.1538321,6.456209705,7.81535
PF3D7_1315900,55.4896,48.22648633,39.93643219,34.9708,35.44427817,39.58654604,97.80485,94.0695523,88.63098509,85.84935,88.48893851,86.98215248,77.09035,67.66946347,60.84096847,56.84595,55.92197909,56.19229977,55.48016655,55.23322963
PF3D7_1238300,45.13427721,39.94115,32.71910212,28.81051808,26.86205,22.08694348,20.5686021,19.64198017,15.59888708,9.48491,7.651657053,7.383902169,7.59591,8.928042502,11.65259073,65.0827,68.64234794,64.77758025,59.84755,51.93543214
PF3D7_0310200,43.20362756,33.37136645,30.24425,28.206381,28.67658083,27.51481993,22.22184214,14.9222,16.62658602,19.94481078,27.146,164.3110995,204.8064831,131.22585,76.8062394,58.87196874,59.31155,63.31410176,64.74539668,60.7135
PF3D7_0709600,6.39161,8.871376767,11.77251626,55.83535,58.18530186,53.95125992,49.1166,45.62411722,41.92751369,37.68065,31.79558355,28.31774068,26.39665,22.80115545,22.21226316,18.40211484,12.47852797,8.63867,6.833588413,6.435374452
PF3D7_1348300,7.95984458,43.36542,57.39918945,63.25868882,61.6759,54.71812313,45.70818502,36.7565,29.79245856,26.22047464,24.29445,21.28620717,19.92637926,17.51684904,13.60425104,10.64732,8.224751752,6.741973557,6.01986,6.716822564
PF3D7_0407400,48.44875,44.71765734,41.1194434,36.94795,33.58595071,35.47025419,33.09487992,26.22632993,17.3346,11.15518483,9.96058699,10.1507,11.97878338,10.84709852,7.772715,6.808413142,10.84069662,24.8853,36.78624333,44.47541932
PF3D7_1427800,48.66635,46.46002572,41.86001854,35.45155,32.86756103,29.20154987,24.27995,21.73009258,21.42056211,18.44112093,12.86461102,8.61244,7.361768665,6.69265826,6.3465,6.634691161,7.932410404,40.1193,47.96577489,49.4639146
PF3D7_1142700,36.63542,49.63872323,52.82411717,50.8727,46.392664,41.15794872,35.7653,29.22179771,25.0164568,22.43395,18.96580603,17.22605964,13.38869642,9.479005785,7.8423,6.246044746,5.656349183,5.50621,6.329780326,7.366376429
PF3D7_1468900,36.9626,45.0173058,49.33726126,50.1732,50.6728576,49.38944476,44.8504,41.50881647,39.36177841,37.4254,33.29948118,32.52318569,25.95462202,17.20715207,12.31,9.043502705,7.607584105,7.0855,8.988182152,10.60459483
PF3D7_1478900,9.668615449,10.6933,22.65145668,36.43243805,49.2222,69.04332275,56.87279135,84.2621179,88.05081926,54.6262,47.81402519,48.36492422,57.6072,83.28917948,87.23753198,40.39365,17.74434253,9.848328549,8.75655,9.126797473
PF3D7_1342900,9.429374508,9.52826,16.8404624,27.71915346,44.06965,44.74131667,45.30148579,45.71145,44.04750914,42.27746794,40.0079,38.52732776,36.15468774,32.67325,27.67258584,26.67660326,19.3753518,12.9570137,11.0237,9.669245336
PF3D7_1020400,8.49514115,46.56128,52.4271607,50.37357321,45.5342,40.88336696,35.51504726,29.83135,24.73700626,20.40719905,16.84135,14.10664521,12.96830072,10.6092709,7.153437909,5.14915,4.666496189,4.502734066,4.44686,6.462635451
PF3D7_0824600,53.58820049,42.1742,37.26364859,34.55972755,30.1411,24.43748548,22.37165185,22.39904815,22.20758097,21.1161,19.33510011,17.60331501,16.118,14.26924095,17.79268342,87.2574,89.91498816,83.50296647,74.66265,65.16191211
PF3D7_0605800,39.97558118,45.16035,48.46182232,54.74100914,51.32037383,45.56124033,40.2508,28.93756225,19.73596803,14.9023,32.54705576,49.24797757,34.6835,15.67515365,7.452320745,6.376565,9.697914232,15.43865649,23.16455,32.51754262
PF3D7_1331200,43.35634827,36.37533296,73.30035,74.34959703,69.37270631,62.4273,59.51944119,55.38582836,47.8422,44.18372545,40.4296744,36.4356,32.73975959,29.43465876,23.13591272,21.05183474,27.8135,57.013906,63.31738914,52.1055
PF3D7_0809200,25.41675224,22.6623,22.21027214,23.50436417,21.75159501,18.45043642,15.5352,13.41837516,11.36644415,9.82791,10.4564495,11.54230069,38.7858,47.14048941,55.3398072,59.8107,57.8771245,52.33453962,42.0876,31.62838854
PF3D7_1301300,4.057141188,2.60569,2.280951821,2.453604329,3.59202,5.124746107,7.152145319,61.516245,72.49886409,71.9234296,62.09865,42.37046792,29.10150781,21.62185,25.02659566,24.7929339,21.0819,11.59592778,6.826537824,5.893783045
PF3D7_0605100,89.6921,78.52277234,73.61637458,74.7937,75.5726744,75.96287745,74.1504,51.10761537,40.00549837,37.22935,33.5145724,33.00973671,34.26099564,40.49851043,58.3274,96.33251245,102.6691467,87.5749,78.69569038,78.80716296
PF3D7_1448100,5.318285775,4.6316,4.758202711,5.299273719,22.18284,27.10782671,30.82049841,33.82365,28.91196169,23.85872201,20.8644,21.04667262,20.36016991,18.29295,16.41923723,13.51247041,9.677941799,7.236171027,6.85051,6.159501075
PF3D7_1476800,30.78287411,34.5183,25.94607778,23.031097,23.6681,34.59147337,33.77174815,50.06955,61.65199444,64.55447991,57.98075,38.40551058,20.3173807,9.658525,7.275038081,7.192107283,8.69779,13.62888832,19.68024301,24.0865687
PF3D7_0104500,61.03924749,51.66892044,40.05525133,23.61541434,13.9792,10.21005469,9.251902073,9.0699,13.41079751,15.48477884,62.39905,73.83576236,84.37570573,88.9508,90.74074609,92.19392058,94.1232,90.94189728,85.67914376,78.1262
PF3D7_1464500,50.33822287,50.56767438,52.87385,58.36434004,67.31221603,69.89873692,79.20921701,90.0461,83.49003738,69.31078855,53.7668,68.48035556,64.799798,31.89115,29.62065686,32.38108498,40.01585,46.78938618,50.75687234,52.75595
PF3D7_1307800,24.35139616,16.2835,14.14555161,12.71348864,11.8106,11.83997626,11.99006621,33.1708,42.60494876,45.9729677,45.3866,47.87489296,50.73160068,52.839,48.79186574,44.55274019,41.05005,36.23583391,34.31070306,31.67305199
PF3D7_1306900,32.51081852,33.18778148,31.57806667,25.9374,26.4479299,29.75608121,36.4895,35.76647697,33.51977488,64.07135,65.47834085,61.30446795,56.23835,55.20060132,52.04843944,44.06895,37.68831882,34.57989313,33.3963,32.70972259
PF3D7_0831200,27.24639567,24.2420447,23.8881,27.14342467,60.20645311,175.5425,133.8881251,94.50247912,66.69325,40.96741854,25.62911842,17.72355,13.40495239,13.67411176,16.8302,20.21682174,24.64139274,31.01657415,34.16307445,33.9853
PF3D7_0205700,17.32970577,20.73506102,23.46900117,26.08889097,26.9068,22.64191111,22.38055185,25.8987,23.52084815,25.26204684,139.7546,143.5642889,130.1696869,112.9925,85.75559837,61.50262485,43.9272,23.84875714,16.39170431,15.4884
PF3D7_1457600,42.86045,41.34017141,38.16208282,32.6709,29.56016707,26.1043215,22.7336,22.3069461,22.68956013,21.91361895,21.7095763,23.0576,31.54088296,33.90041311,31.9318,27.29614103,21.59261623,42.30755,47.10442072,46.03558943
PF3D7_1211200,26.15394534,24.37360744,23.0883,22.49121927,23.0227483,21.34848548,19.80085354,19.2165,17.44002308,14.47232958,11.4914,11.40414165,13.86365518,47.59895,46.86398031,42.2682936,38.10265,33.9727308,30.51557441,28.0961
PF3D7_0423600,29.2757,29.60510741,30.63022222,29.72787778,29.43562994,30.6804,36.3787984,38.56184202,38.7791,36.89593463,33.89896167,54.06755,52.04552601,50.69178333,49.9731,48.80704405,46.15711566,42.4077,34.18043567,30.19071573
PF3D7_0910300,14.66318667,14.0511733,14.10587993,15.28005873,18.8346,20.03902617,20.34204998,20.3946,17.11779358,14.86269531,26.2379,31.77978034,38.32726116,45.69485,48.46681853,46.02608668,36.6247,29.61156052,23.05251458,17.60345
PF3D7_1034800,24.0996,16.51410178,10.12449007,4.0052385,1.93299761,1.699703884,3.00335,6.311355861,10.86088103,16.1123,21.42489843,22.80895938,22.20005,21.29388394,21.92679004,18.20366896,13.95191623,12.401,13.39152635,17.40729587
PF3D7_0202300,12.24171,25.88685771,45.06380743,60.60485,54.43988481,42.21205202,25.14105,12.04431574,6.615741363,4.522816156,2.814015294,2.27759,2.496991292,2.79881396,3.22863,13.71707961,29.88715773,28.16455,13.34003148,8.754108564
PF3D7_1365300,28.73195998,26.15788525,23.64945,20.34740855,18.41486784,17.4407,16.90543384,17.40659757,16.68457891,15.63518812,14.8028,12.68579172,10.27248518,8.54452,10.01609014,14.94338388,45.28095,40.92610864,35.09270267,31.1688
PF3D7_1464200,10.67558,8.204399159,6.656768511,5.800742989,4.602336874,3.96591,4.02233005,4.204567277,4.72541,5.76082685,13.01693175,38.3597,32.00424079,25.5697315,20.0397,16.82538115,14.18325979,12.231,11.95823864,11.52879899
PF3D7_1301600,3737.865819,837.85295,207.3302784,42.94135357,18.862735,14.68393227,12.54074951,10.76482,8.875953093,7.682372521,6.066555,4.806853261,3.026245304,2.950513207,6.248650255,30.2754,212.6332155,784.1224121,2116.19,3860.149404
PF3D7_0408000,6.20651261,5.597279638,6.786248205,17.8321,130.1352092,457.9856032,1103.8,1650.121762,1552.481295,374.50375,115.798732,33.3405938,14.183595,11.66493292,9.880144609,8.14899,7.105837233,7.17147011,7.59975,6.953602584
PF3D7_1463800,21.21004074,18.66935926,17.30176708,17.3055,20.5640141,30.51660401,44.5682,28.08904543,15.75268196,6.095742,3.881838333,2.593429503,2.045709,4.290171738,8.156984381,12.716,15.59765959,18.5320144,21.3785,20.52377795
PF3D7_0813700,7.83234,4.682169304,4.321842153,7.297915,12.1439142,17.26440063,20.98725,20.99276631,20.57100174,19.2696,16.85333169,16.08110678,14.08050417,10.79141192,8.81725,11.44254572,12.83685984,13.1016,11.5956,11.68488889
PF3D7_0215000,8.296705,9.021584219,9.087339912,8.60872,11.27069533,15.5311643,21.61595,27.81030535,32.93481307,35.4156232,35.37135498,29.9645,21.28838576,19.21933704,19.6603,19.58074444,20.72752593,15.889375,10.76429441,8.651127203
PF3D7_0413900,68.30332441,73.31683449,82.85643325,89.5219,69.22407756,56.11281117,50.7312,33.82728256,23.67482501,32.21545,37.11018622,39.82846003,38.9328,38.39411553,38.99882597,40.7486,41.19476043,42.8713993,47.05135,57.70855229
PF3D7_1217300,13.57,17.68451509,21.18879678,23.45225,25.02946866,27.96960647,28.36082546,27.1777396,21.7826,18.47862238,15.49530469,13.3998,16.12534215,23.43058377,23.65415,15.2949253,11.37041819,10.70834,10.71007328,11.64564845
PF3D7_1039100,1.1963096,1.180032861,1.273235,2.01832575,4.133799211,9.31939,20.50492921,19.90775,7.164905,7.8024432,8.526152186,9.285595,10.26523048,10.10048054,8.141535,5.296643322,3.168263114,1.9737145,1.499193563,1.271803201
PF3D7_0812000,14.17901269,13.67855,10.8947869,8.937762728,6.29598571,3.989305687,3.35773,3.968633704,4.048612593,3.66622,3.792613027,4.150669332,9.156705,9.101980742,7.962357142,6.538775,7.960040912,9.867837661,11.88775,13.66133471
PF3D7_0323400,3.92109,3.557465948,3.704372148,4.116515,4.614680139,4.102878148,3.634911852,5.085910539,17.5274,128.8446535,434.2152646,879.763,951.2898824,865.1471525,236.00625,68.79809529,17.25628868,7.43061,5.644081771,4.632531413
PF3D7_1252400,2.8333825,2.234421234,2.124461264,2.154015,2.161031636,1.559147773,1.56967588,2.860036874,12.0041,86.89397672,249.962697,560.657,1186.221452,1177.20387,258.7718,64.26487754,13.92846842,6.43576,4.907082543,3.78982995
PF3D7_0404500,8.852356498,8.757057407,8.185065,10.51303537,11.17377548,10.322205,7.278447521,4.867673665,3.72083,4.292128891,4.568839149,4.595295,4.186016226,3.342170986,2.814343826,2.601310556,2.82443,5.652283102,6.639315029,6.67261
PF3D7_1024600,6.27151,3.679151257,2.210637987,1.860336,2.478148859,3.621079384,5.81993,9.61335325,11.66332281,12.70775,13.30559392,14.69937254,12.84793396,9.991337743,7.89089,5.158615702,4.534821576,4.5501,5.833321972,7.98840423
PF3D7_0406600,12.00410329,13.69959832,10.86908775,7.888111434,6.62476,4.762724517,4.56090037,5.21653,2.826433704,3.051097407,4.33995,4.426030983,3.538266221,1.4002535,3.072621761,3.887052423,4.26772,7.992103214,10.09783577,10.901325
PF3D7_1459200,21.08377582,17.1288,13.83044767,12.08433425,11.131975,9.523542553,8.994454199,9.197885,8.888842498,8.297446283,7.860477282,7.627342998,7.60323,7.851467037,7.826663704,7.50756,14.76518346,26.49090987,37.6095,28.24418025
PF3D7_0723700,6.914591441,4.3385,3.555551182,3.511156296,3.75006,3.51743927,3.378299619,4.468665,5.27723056,6.154262263,7.385015,9.127212981,10.01121284,9.994,8.929253701,8.308124173,8.15825,8.401179568,8.981236096,8.565153303
PF3D7_0418000,4.809344,6.71806,9.275390247,9.365411227,7.1564,5.532756065,4.828776199,3.0903235,2.294717806,1.77958903,1.5519985,1.646939862,1.91999572,2.4791335,3.907693959,4.922438285,5.44421,4.717447037,4.211904728,4.266753901
PF3D7_1009700,149.442,330.563632,349.8232013,247.162,201.5522958,143.902308,38.776375,11.40495783,4.489437809,3.6315,3.112207,2.706052991,2.1945435,2.244418429,2.168000544,1.9311305,6.574845516,2.583636672,5.734623788,36.4436176
PF3D7_0105400,132.2264735,37.57006,10.61424247,3.121197356,1.8119865,1.288916659,1.464647963,2.211245,1.865351667,1.823261827,2.221075,6.472391535,2.357501349,3.584244364,29.47880925,128.914,225.447142,258.7398416,265.042,204.9128688
PF3D7_0801300,1.026980301,1,1.829592416,3.398344265,6.70321,77.08214258,92.67213456,29.481575,13.7480742,6.134725683,2.810365,2.910161787,2.704506822,1.922272,1.402006179,1.228924369,1.18938,1.125869859,1.080758775,1.0631334
PF3D7_1310100,1.341452592,1.27116735,1.89170121,2.782317489,3.767285,5.982003132,7.226924333,7.650935,6.651179829,5.684876795,4.455729188,2.991127836,2.3811,2.526016373,2.751605939,2.94196,2.954419911,2.888870762,1.9360555,1.533341624
PF3D7_0700200,1.4070065,1.818614796,3.579733377,9.045435,20.25528782,29.38386424,34.3957,15.4893171,5.283338306,2.7836,1.784558673,1.543545453,1.471450671,1.4474889,1.465873,1.933398802,2.484603114,2.83275,2.593219307,2.026916916
PF3D7_0701100,3.805128601,3.816294074,1.9260595,2.351197192,4.389828916,10.196975,18.57059044,23.18536035,23.2654,9.845690861,3.308878486,1.9848655,1.378321131,1.417581994,1.500720987,1.68812075,1.910422,2.166404437,2.328140299,2.44998
PF3D7_1104600,2.396231009,1.668462,1.482463089,1.417655709,1.403402,1.608372413,1.807626396,1.9534175,2.187251682,2.379892143,2.588068849,2.662682222,2.59786,3.170652593,3.069694444,2.20845,2.217098213,2.248219151,2.084207,2.507132428
PF3D7_1141000,1.597723475,1.651743399,1.653842,1.656516182,1.682201726,1.743224,1.607731407,1.599474689,2.5172575,3.256839693,3.250444083,2.304478,1.792101049,1.467072237,1.257662,1.203122675,1.27294177,1.428598,1.507536855,1.490198243
PF3D7_0320400,1.472777667,1.407316487,1.508384,2.084497854,3.409860756,5.26198,5.873306978,5.905001633,3.7176275,2.663887798,2.018139958,1.7372645,1.69862037,1.689761335,1.712101,1.564667748,1.469849974,1.4433845,1.564411537,1.621324333
PF3D7_1020300,1.680826282,1.3155665,1.306137494,1.297203056,1.262905,1.198419092,1.19319469,1.29055545,1.640305987,1.456094881,1.761009349,3.07976721,6.05028,9.554283277,13.18282475,15.7878,11.81629719,7.56199231,3.1058415,2.277847461
PF3D7_1254200,1.926490504,2.555550233,3.631645,6.862080982,8.71598304,9.28187,4.613385649,2.162036776,1.649601,1.406624583,1.387605739,1.320278925,1.350698242,1.53996,1.568560716,1.633843535,1.787388,1.958604618,1.886760593,1.5705355
PF3D7_0408800,1.28441008,1.450316,3.901617997,4.442301247,2.3044755,1.680784273,1.34481433,1.2312375,1.231413495,1.203000368,1.1277555,1.097154969,1.076254407,1.06304215,1.114596483,1.114681296,1.074312658,1.022397045,1,1.132346145
PF3D7_1459900,250.381,173.9165677,106.5624756,34.261945,8.961868972,2.603549586,2.181125,1.650474904,1.409396805,1.1960995,1.171214033,1.192113731,1.44933,5.179687559,2.05602164,4.038776515,22.20765645,91.2249,227.5661422,262.2574744
PF3D7_0404000,2.704715,2.058996176,1.633543027,1.353933,1.512597895,1.611496828,1.7659785,2.49947976,1.129180864,1.507937283,7.966174926,43.5359,194.5149489,350.1809093,443.069,366.8516026,247.4191106,65.00177,16.0121939,3.905504556
PF3D7_1103100,1886.096863,1766.04443,1477.465,1287.983585,1132.453552,976.033,805.1458736,822.2837778,882.6962222,795.7796858,372.415,209.4968002,171.1401436,166.097,196.7179131,238.9565231,1218.54,1632.457507,1900.744196,1922.245
PF3D7_1129100,474.1155372,441.0298009,389.0814754,358.249,418.9612221,548.0335947,851.446,4836.838776,5993.278453,3547.425,2009.112996,1588.889424,1731.09,2046.806172,2132.498499,1962.355,1358.839872,884.6129859,638.7215,507.5910566
PF3D7_1323100,147.6794941,137.5180063,172.539,180.5667745,201.0254907,1018.1355,1261.540729,1322.51395,1291.3,1361.668074,1339.992442,1174.75,964.5237371,790.1694886,657.245,587.4369628,584.2975556,630.6064444,568.8999874,263.579
PF3D7_0415900,915.6387131,754.8535,656.4694727,666.9206296,731.9273704,666.0332877,310.154,174.3710086,156.6639338,182.037,196.2159355,222.7997873,1038.5135,1250.460554,1306.451181,1285.765,1385.792698,1389.583932,1267.9,1088.875515
PF3D7_1341200,474.2307295,230.729,124.4435668,111.8226544,142.233,167.5235575,207.5493926,987.103,1175.449599,1209.795555,1170.155,1196.28453,1160.796377,1024.185,882.6007592,766.1312586,629.405,520.5451973,500.2504444,527.1055556
PF3D7_1116700,246.5796704,208.9011091,193.7169996,139.4411363,77.5241,131.2554145,301.2997475,718.783,1438.908197,1596.426733,1292.115,928.4218186,840.9106314,962.5855,1162.946295,1167.864181,947.236,639.7498968,438.107102,330.6295
PF3D7_1351400,331.334,183.5979365,167.77115,215.448,251.6102987,300.601519,1246.5035,1439.391391,1419.449834,1343.275,1473.088389,1498.866878,1374.86,1205.23029,1062.654411,874.843,746.8354939,712.748037,753.673963,679.0567302
PF3D7_1105400,213.309957,236.646,260.5246967,310.7232467,1322.6225,1542.67397,1603.527294,1579.31,1697.523009,1715.561143,1611.09,1433.239852,1285.896807,1122.1,975.6764283,983.6318519,1016.462148,909.8987567,455.916,246.9917618
PF3D7_1342000,605.5607148,267.816,156.1068407,142.0147716,168.412,210.5119602,270.9379303,941.908,1100.770975,1143.604748,1130.905,1248.75502,1264.331905,1157.13,1007.13537,900.9658958,765.3665,634.0089315,619.6931111,674.2728889
PF3D7_1016300,505.7142063,663.5235,920.6487692,1090.005876,1161.82,1063.224153,1142.158511,963.5012585,650.9573498,409.629,265.8407746,187.5925476,142.709,101.8351759,94.83769127,276.545,680.2683065,827.4064243,780.8675,547.415331
PF3D7_1311800,854.9536699,931.1395,989.0497441,987.2030472,903.659,748.573324,637.5618417,569.7145,463.0770794,417.5089362,363.0757747,253.9291452,161.848,123.4000756,120.3040841,146.805,911.97999,1042.205111,899.982,848.267586
PF3D7_1461300,432.765,350.1400143,365.469235,494.492,624.1540242,643.1088519,988.0335,1066.032974,1070.353204,1036.802,1107.263991,1116.729271,1050.345,997.5673772,902.2182328,736.5805,657.054365,672.4669259,732.4970741,689.8166524
PF3D7_1124900,765.8266171,693.2685,637.6770204,583.7017239,504,431.3038373,419.0585926,465.2134074,431.296506,215.725,114.6036421,99.56432517,113.995,120.4340323,136.9671685,540.383,615.8810335,657.4151107,676.2495,761.4836126
PF3D7_1248500,3107.508529,1468.5625,836.9105071,645.783943,623.3875,703.6118626,735.9400739,714.5945,614.5740216,532.7353901,492.283,487.1769816,496.6731552,493.2167998,506.3027121,598.946,935.3303476,1292.120375,1650.44,2974.372639
PF3D7_0102200,1329.718677,487.2255,250.9231556,141.3014291,81.5533,32.84144236,17.29927196,13.530175,11.2730373,5.999801783,5.959340336,7.633093158,20.5744,303.3006606,681.7148629,1205.31,11243.95167,10834.40741,2127.015,1897.688639
PF3D7_1206700,285.9855979,312.3645,314.12268,301.0275625,275.0985,212.0486144,174.2750847,159.5145,152.395093,167.6894813,149.1809626,126.5739096,113.559,83.82557226,76.62618583,80.9807,263.6147697,283.9896667,252.6975,261.4033388
PF3D7_0815600,173.9015,148.7411891,140.118275,139.1042236,121.3235131,69.7317,45.50710551,42.87500814,50.4539,54.567243,73.14373088,302.8505,308.111725,278.4185207,244.7465,247.4745493,238.9873174,213.842,201.4129118,191.311791
PF3D7_1206200,186.4195,160.5052602,142.155456,131.578,115.7198059,115.8677803,113.8447252,95.16200362,51.8581,36.2945645,34.21161074,36.95,39.28483983,47.27411423,196.86725,213.4166926,213.8174701,208.1425,202.8860844,197.5601568
PF3D7_1123400,146.6904024,109.0349214,65.1903,42.73853102,37.35518516,36.6793,38.80371287,44.85241914,207.97925,231.7697515,239.1054062,237.5365,242.1098037,244.4439087,247.3865,218.1192366,195.4050009,183.2815,163.6517038,160.6564667
PF3D7_1203900,477.3357527,453.4105,510.3342037,524.7398015,497.034,453.876715,419.468072,375.5675,347.4967963,345.7772537,376.4083963,415.3186118,443.565,802.7261756,1336.661071,1851.99,2092.588375,2026.300641,1112.6985,637.8096626
PF3D7_0909800,55.9528,41.23555713,41.24648575,49.0283,49.39127626,63.07924941,225.1385,222.4475883,203.2009463,188.8925,187.3146272,177.7756914,148.4695,130.3491915,115.5636614,106.591,107.7561852,113.1976483,109.6724078,91.52474622
PF3D7_0506100,88.06416844,88.34003597,76.32958356,55.1295241,37.5333,20.88234402,18.93839562,25.7535,30.54521583,38.80762794,148.25855,158.6830276,160.3140512,157.583,147.3186436,140.598015,136.0845,124.6552913,110.7194914,98.176
PF3D7_0527500,269.7928212,310.1774602,332.955,328.2387745,316.5220875,294.6285,252.6499049,252.7529993,226.0314046,167.9442336,110.658,70.68611534,63.43516296,65.0242,61.42279259,67.07121279,275.247,278.120662,255.9720294,230.985
PF3D7_1433000,74.91818148,80.0077,57.00673704,57.07178148,62.28121852,59.34499207,35.379,15.74026719,13.52978843,24.9466,54.27318935,48.30692148,147.92392,175.3924396,203.3788174,216.7795,161.7093069,117.4576743,94.86085,76.72803362
PF3D7_1367700,113.8588537,108.6361633,101.08385,86.09134756,77.7033157,73.68765,66.28272179,65.005612,56.24694294,41.32239463,29.8687,22.06909677,18.24868157,16.7082,20.46420465,29.13132325,122.6628,128.4672147,123.9242512,117.436
PF3D7_0528600,52.81896875,55.66025926,62.68074074,62.70942942,45.4086,24.86125206,21.97991111,27.7128,23.90857778,29.35355409,155.3453,158.1659661,144.9618122,132.7215,129.6325292,118.6327817,92.31065,78.71284745,66.576363,57.58915
PF3D7_1124400,70.83385,62.34139776,57.4921948,54.25315,43.97004406,40.78140488,38.37487273,29.96552917,18.1356,11.67908082,10.73211165,12.1752,14.91703299,19.98067236,97.93555,112.9376297,108.8554448,96.4542,88.53897154,79.97398413
PF3D7_0512000,52.54445983,44.51146229,42.8826,37.22278724,33.52550004,48.9386,72.98121765,102.6506602,130.031,155.1753703,161.9535197,160.598,149.7251064,140.2665871,134.0765,132.3814865,144.0165084,145.7183098,133.3378091,82.3863
PF3D7_1104000,54.8293,51.54324585,51.29032892,48.37292624,40.12137783,28.8952,19.09503931,14.77658197,13.3962,15.04364259,18.16916596,64.5259,76.11967533,83.42367387,85.9584,86.71287075,85.55309754,79.9016,66.78177315,58.43572579
