,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44
PF3D7_1231700,50.3831,61.094804,62.91607934,52.1674,20.53798327,11.39274901,3.54024,1.495210796,1.183721342,1.89087,2.931308473,4.309311097,6.36838,6.532966838,5.450513176,4.064095,7.648691296,10.38907111,3.07756,17.76766744,36.72940895,49.8484,50.16909043
PF3D7_0520400,34.2987,38.56352918,38.14061985,33.5857,31.44372767,25.11527154,9.635935,8.765298207,8.522120817,8.40398,11.01282719,11.4706322,9.87935,8.800051203,7.590222445,5.37226,4.241387708,3.433985243,5.92161,9.638662314,13.44579813,17.555,29.46070115
PF3D7_0935300,13.664,24.58670538,31.71595577,34.6358,35.14533115,29.95699074,16.84725,27.45664797,37.78568722,43.8169,44.28210573,43.02511371,40.8821,38.88538132,36.6561031,32.164,32.88985223,34.06002047,16.0643,9.677529332,8.152986128,7.93101,10.93718096
PF3D7_0322700,17.9308,17.06632926,16.47533452,16.1885,14.10095103,12.13927815,12.70403,21.58736355,24.97660041,26.13145,25.63624991,24.43216995,23.4724,21.10655931,21.20796649,23.11435,21.58808771,18.81902376,17.9288,16.1151792,14.66271421,13.8922,16.88375556
PF3D7_1119600,28.364,27.04317942,24.25977961,18.8623,13.89246333,8.518363707,4.89985,6.434659004,10.32011051,17.57795,22.35304924,24.75157569,26.08795,25.88873958,25.3041851,24.1045,20.72259458,20.26376011,24.1994,28.93389968,30.30956984,30.4328,29.22006342
PF3D7_1135300,9.88358,10.51306624,13.06556191,17.3197,15.69741242,12.69108845,11.485455,12.04239152,14.36980431,18.45235,16.91401398,16.55546194,17.5882,17.37996044,18.93273428,22.2599,26.70856454,29.67153822,17.1656,13.67205065,11.43118116,10.05521,9.904301821
PF3D7_1127900,6.77182,4.771298087,4.584155537,6.17059,14.04841882,36.2589843,83.5801,49.57828826,32.8323282,31.4122,23.03605521,16.79232764,13.62915,10.50635875,9.828892235,9.965865,11.30188977,12.11893524,13.7977,14.00670177,13.28091739,10.0931,7.780681992
PF3D7_0312200,6.81571,8.631880373,9.047896197,9.08498,11.80869243,12.39628316,7.95887,5.773125568,4.875434471,3.403345,2.918794686,2.674533745,2.627485,3.011503023,3.149570001,3.06355,3.12031537,3.196001518,2.9351,2.729156631,2.781178072,3.38359,5.613737266
PF3D7_0923600,7.76834,7.17954217,6.271298201,5.53233,5.558441111,4.709866188,2.755405,2.542926111,2.146085837,1.18389075,1.614608343,1.659364374,1.3536445,1.447855275,1.495961999,1.5051645,1.330560116,1.253939916,1.198183,1.361797896,2.20698533,4.63788,7.187290885
PF3D7_1473600,12.59,9.673692918,5.4529359,1.388675,2.515234259,2.187507407,1,2.010982222,2.075754922,1.189481,1.033476707,1.095136611,1.3669555,1.271944019,1.292526093,1.4463435,1.405277944,1.491044444,1.44188,4.308836835,10.07838761,16.0377,14.06928125
PF3D7_0732000,1.299784,1.122071218,1.03937957,1,1,1,1,1,1,1,1,1,1,1,1,1,1.113206559,1.144727916,1.27431,3.198744152,3.63731728,2.69729,1.62613359
PF3D7_0617600,2.16853,1.662117956,1.620710259,1.705371,1.182873963,1.096845185,1,1.031975444,1.031975444,1,1.032578889,1.032578889,1,1,1.011201633,1.0432063,1.174643856,1.253043636,2.78206,8.003157845,9.450295747,8.77367,3.935585377
PF3D7_0732900,1.631019,1.084855802,1.011608078,1.0677168,1.146721374,1.061608519,1,1,1.021325319,1.0822548,1.021325319,1,1,1,1.01560312,1.0956539,1.219195354,1.403856717,2.61672,7.638222773,8.35743571,5.00136,2.386507724
PF3D7_1217000,11.0604,12.74773171,11.64891906,6.64348,4.629064094,3.801107171,3.016085,1.416144941,1.049337103,1.239237,1.35073023,1.369516842,1.347486,1.230603808,1.553008202,2.315945,1.781157167,1.609920887,1.557913,1.13385041,1.419161879,3.76166,9.005702109
PF3D7_0300700,1,1.042732667,1.042732667,1,1,1,1,1,1,1,1.01720963,1.01720963,1,1.013918667,1.018473476,1.01756855,1.18299249,1.205225523,1.834857,4.510294152,4.5122087,1.817897,1.11380456
PF3D7_0606400,1.295146,1.654605169,2.169114216,2.58366,1.410578519,1.661601906,2.320845,3.398244401,3.966430359,3.76902,3.441171852,3.378838258,3.509685,2.708298409,2.662986831,3.32794,2.857278355,2.840777778,1,1.487426667,1.545190667,1.222804,1.257260192
PF3D7_1307400,1,1.078549719,1.111140885,1.115124,1.219819276,1.509688689,2.24816,1.730461366,1.366002467,1.3086805,1.158810807,1.066384443,1.06040975,1.054939194,1.052736776,1.04825855,1.040859979,1.073254287,1.0654418,1.062255969,1.042763048,1,1
PF3D7_0711100,20.482,26.60196489,28.53180317,28.623,40.46675899,104.3367599,241.588,281.769066,272.623423,217.1105,172.7550942,155.8101679,155.4025,144.5808905,145.4542042,157.98,173.149998,184.329216,134.499,66.33905394,30.40296337,18.3739,19.4412527
PF3D7_0822300,242.75,244.8381481,228.0423437,159.033,114.3540267,88.17741257,90.8866,214.7967955,286.9770212,322.6725,337.8910934,332.0995031,316.4825,352.1069668,348.4807407,303.66,317.6425926,328.9889259,310.483,345.5252222,340.9149498,278.599,248.3882354
PF3D7_1441100,34.676,30.74422762,30.7106414,33.4559,36.844943,59.43147284,120.096,204.2318162,201.0710058,138.901,151.6002593,150.5810204,134.96965,147.0345576,138.2105613,93.48865,70.72609029,72.09215185,89.4523,78.13022593,75.85221852,80.6657,47.81124476
PF3D7_1018500,79.6742,74.04761836,68.50636045,61.8379,53.69324367,61.00720306,91.2166,158.9354319,181.792617,174.4465,165.6561037,157.4797602,149.847,152.5031142,140.9469038,116.4004,132.0350488,144.3875556,130.392,147.5964444,146.1386379,114.25,87.84706527
PF3D7_1202600,32.4123,34.37005299,39.5651105,50.6314,69.74578836,92.28099162,90.94835,85.01842102,78.75120121,66.7945,63.02967946,60.42395754,60.57325,59.69133133,56.01724249,47.69865,41.16713672,43.43794074,61.0932,53.72573288,46.32157933,41.1329,34.05146557
PF3D7_0506100,73.6401,60.14837817,49.69806183,41.5891,33.04847225,38.04407922,71.18225,120.8143725,131.8928774,120.00035,119.3154074,112.4995985,102.9465,97.13732675,95.61846865,93.71985,88.4974463,86.75415185,86.7203,92.3854791,96.2459209,97.4351,82.95506069
PF3D7_0407300,31.3919,19.12212273,11.76155165,8.28005,9.550083639,17.76332614,43.88285,73.39073413,79.41964477,71.6063,66.61313816,62.18222576,59.7026,57.65986537,58.50973874,64.6982,70.59143584,68.77917037,62.2468,63.70931852,62.66658677,54.2598,39.13534224
PF3D7_1011500,14.5017,16.1657,15.35741061,11.0572,10.64926071,8.458652117,7.65811,13.1759768,23.97439947,35.9766,38.2867041,38.65890401,38.5395,36.45609932,31.39139112,24.81195,31.97814924,33.06105338,35.3016,34.29699561,29.78452184,19.8258,15.31753441
PF3D7_1145800,17.6007,14.28717089,10.6854203,7.36554,5.591445368,6.051023269,11.290075,20.56793592,23.99955442,26.3689,25.61108042,24.74035922,24.3505,22.33547617,22.68368415,25.03815,21.40877489,20.28985926,23.1306,22.13385926,21.83239259,21.9678,19.42546467
PF3D7_0804500,38.7537,41.90944787,44.80854109,48.1165,55.14880122,52.89522598,24.86395,19.13645421,17.25623679,14.93455,16.97114696,18.63024247,19.91925,21.11203303,21.21383768,20.3343,19.76913269,19.18110348,22.7298,23.86351573,25.72430477,29.4697,35.91530305
PF3D7_0618700,33.8219,35.84712844,33.3488,25.1888,25.95776296,17.49253596,6.932845,7.156334798,8.331427884,12.0604,18.24804954,22.89636539,25.74005,30.35605349,31.46680463,31.0446,27.90530196,24.1621638,19.2368,17.36179726,19.07021323,27.1502,32.16728545
PF3D7_1310300,17.7795,14.9085007,12.19060753,10.20793,13.96839688,28.26896607,70.0131,48.27521551,48.96390314,69.1933,56.33890036,51.85833824,52.14185,48.13164098,44.4741914,42.94995,53.5903553,59.08207906,44.0367,43.40194807,38.2964061,23.5266,19.32572883
PF3D7_1458900,14.6858,18.87034854,19.57118519,19.076,19.97340741,14.77626685,10.968315,15.06141268,19.76539668,23.32925,21.85608707,23.31432412,25.39275,23.48926893,23.42211876,25.76425,25.39009828,24.68776088,14.1009,10.86392961,8.797958394,7.59616,11.97301847
PF3D7_0212400,25.3498,27.91147403,27.85584629,24.8962,21.50899815,20.14564817,24.2592,37.62985005,41.91476689,41.4416,38.11014628,34.28492484,32.1889,30.61857978,29.86540699,29.44815,26.76971916,24.16626756,25.346,25.7803991,24.96494815,22.4188,24.13974824
PF3D7_0319200,22.1576,19.99051727,16.57840765,12.4184,10.42256084,7.705684946,6.90757,12.45357807,22.47424505,32.9356,32.40734117,32.20699341,32.5983,28.28186416,27.56004119,28.5897,24.07903772,22.27986633,23.9172,24.35475589,24.37670154,24.0618,22.97441531
PF3D7_0703000,9.89361,11.93411911,11.93132812,10.2847,9.176595765,6.564861447,3.5453,3.331525167,3.469852583,3.97361,3.868063605,3.944322825,4.09765,3.454990237,3.321598824,3.6919,4.824675565,6.100068371,6.7437,6.562712412,5.814206106,4.5539,8.015615113
PF3D7_0724600,11.2716,16.18256349,20.95193562,24.4177,24.71273109,21.19735197,8.465225,6.051030451,4.900726707,2.769035,3.243749246,3.692375713,3.913215,3.635955741,3.540833107,3.471465,2.850441416,2.244419259,2.08233,2.555083864,3.308920009,4.44694,8.645042028
PF3D7_1020600,8.53361,7.547514626,5.935341505,4.26236,3.565650674,2.445417079,1.954864,2.048991599,2.293394614,2.81042,3.87161433,4.477586907,4.724095,4.870785676,4.976803097,5.0479,4.224114777,3.915873779,3.87797,4.024330106,4.393364089,5.24493,7.801291361
PF3D7_0820400,5.09278,4.877705673,4.00079655,2.5351,2.639440741,1.998343722,1.2371015,1.620380019,1.704699198,1.5496675,1.531975932,1.557118557,1.6601235,1.518579428,1.323168324,1.17041355,1.237945735,1.1777849,1.0484789,1.175404173,1.664396267,2.94976,4.674802238
PF3D7_1122600,1.252908,1.569410671,2.109927484,2.93114,3.993547104,4.416558951,2.718115,2.344681384,2.113142599,1.467836,1.209941313,1.121565143,1.0963955,1.108806564,1.154938857,1.23401,1.222387301,1.232126177,1.0356026,1.0328768,1.033900414,1.0440581,1.155661266
PF3D7_0623400,3.09796,5.179632275,5.528917584,4.73526,3.361326264,2.503272525,1.426765,1.507646676,1.392821155,1.09936165,1.156242093,1.189579146,1.1798615,1.070173264,1.055012709,1.11400345,1.02955645,1.030163519,1.116345,1.030163519,1.00409082,1.035994,2.228991148
PF3D7_1300400,1.80844,1.180372423,1.115809519,1.266943,1.069207444,1.164926667,1,1.027227037,1.027227037,1,1.039335202,1.081830474,1.10857075,1.028147972,1.002591941,1.01915935,1.204603996,1.693097038,2.66916,8.780197236,9.019488131,3.44115,2.185891913
PF3D7_0732200,1.688865,1.69481537,1.577463723,1.184811,1.103872305,1.097525208,1,1.025133259,1.045044571,1.07482935,1.046835113,1.023269165,1,1.136604296,1.136604296,1,1.387629367,1.434629454,3.52132,12.95275818,14.68624693,9.36366,3.157995288
PF3D7_1200200,1.772675,1.185325524,1.056312441,1.0592275,1.069642188,1.026942556,1,1.024163778,1.024163778,1,1.016656444,1.016656444,1,1,1,1,1.095349113,1.217256396,1.94269,5.041422416,5.198871416,2.58321,1.998561758
PF3D7_API00800,1,20.47947179,85.787459,253.504,545.8917359,357.0412275,259.0355,77.6541058,34.12653704,62.5485,16.95701852,1,1,1,1,1,21.38192593,41.76385185,1,1,8.675085185,30.6039,8.675085185
PF3D7_1020100,1,1,1.606962359,3.61926,4.134172456,5.048776481,7.027395,5.768502407,4.502021655,2.021525,1.870205862,1.605986556,1.24729,1.65986037,1.595748148,1,1,1,1,1,1,1,1
PF3D7_1357300,1.949803,1.782545547,1.412715972,1,1.30910963,1.154554815,1,1.095697016,1.410272734,2.0752295,2.708600742,3.240671655,3.620535,2.712090379,1.844724091,1.2926245,1.163481816,1,1,1,1,1,1.703557778
PF3D7_0410500,1.117526,1.118135435,1.382759083,2.13509,2.109582276,2.529495788,2.969276,3.239427195,2.989180924,2.34855,2.154080844,2.192778305,2.39643,2.105819137,1.931842106,1.9660725,2.204833974,2.086982569,1.860315,1.815303942,1.678192971,1.354879,1.156382592
PF3D7_1040200,4.17297,2.498181468,1.613640038,1.154774,1.180939926,1.124942759,1.2103535,1.117681278,1.063145185,1,1.021763407,1.033348148,1.044684,1.029186333,1.017601593,1,1.181555556,1.297215806,3.28749,15.22733456,18.3143057,14.555,6.931081507
PF3D7_0209800,344.397,315.6525175,283.0582433,237.967,170.8704234,163.8954684,232.55,435.7201142,514.3360794,550.9345,545.5099871,545.2271687,552.1175,568.2112037,555.2549815,502.1435,517.1986852,539.2740741,502.92,533.0192593,532.9742716,477.525,381.9301749
PF3D7_1229500,184.262,141.6721587,103.0162291,71.0021,46.68110122,37.5855743,53.8568,114.1951439,173.4215255,212.537,232.0492173,243.9202159,241.984,239.6946724,229.5224706,206.455,202.1628725,197.3707407,172.47,216.690368,240.366669,244.95,209.1217923
PF3D7_1445500,44.5038,37.62149046,31.23792133,26.1383,28.50916899,47.06926967,80.1923,94.37620392,99.5374738,99.92925,88.73985908,83.28431702,83.4861,81.14043403,85.79668557,108.5156,216.7509676,335.9852824,406.981,316.5268057,185.6759416,75.6811,50.84568095
PF3D7_0623100,77.7632,66.07644119,55.7579765,45.7886,36.5501903,36.7053291,54.44885,105.2435058,121.8786958,120.8051,122.8628122,122.4397533,121.8025,128.3335562,127.8899935,119.04,110.5773428,107.2736663,124.221,127.1024077,126.2064511,118.014,90.54291071
PF3D7_1011400,180.947,213.9996442,232.4119849,238.976,224.2787918,177.0263515,73.67555,71.71337449,77.78586377,95.2286,108.012579,117.9319364,127.985,137.9315986,136.9399815,125.5985,143.8973889,158.0308889,118.622,147.364963,156.2373333,152.844,168.5282231
PF3D7_1411200,53.9084,44.90046833,43.39221668,44.3796,94.52727892,193.4677411,293.953,254.4899997,213.6932754,183.418,144.5586807,126.8659778,120.6935,123.2469553,126.4736849,131.5325,130.421241,132.8675185,143.429,115.640883,92.89770828,80.417,61.34056838
PF3D7_1450700,42.5041,36.51198885,32.48084018,29.6825,25.79323169,28.9187635,39.03955,76.97604951,84.30744991,68.1485,71.48924008,69.35277109,60.012,66.34358758,67.27754962,63.5228,55.7121117,58.31292963,76.4433,61.88107716,54.46483453,52.625,46.13257797
PF3D7_1003300,49.6287,40.82382881,36.22674956,34.13,54.07989683,81.88697381,109.5817,62.40953062,40.40460029,31.26635,20.6537259,19.01605193,20.95045,28.56309635,35.99001127,41.99445,50.44953461,62.7310602,78.5457,96.74644935,96.34240501,76.0945,56.96639381
PF3D7_0527200,68.326,61.97614861,60.74503968,63.3198,79.47374551,95.27545052,59.32695,42.10071044,35.22764712,25.80095,29.60642867,31.57179643,31.95175,32.64827608,33.7686577,34.4396,30.57771993,30.83943944,42.9654,52.2443279,63.49174378,73.2616,70.50841389
PF3D7_0912500,103.664,100.7841346,91.18831991,69.0033,59.67114655,49.21106446,49.10265,107.0538547,132.2339016,136.4065,130.3201883,127.2508465,131.274,141.8315151,141.2122281,129.556,128.7381415,126.5618889,106.073,128.0841111,135.6781625,134.837,112.8182798
PF3D7_0302900,92.5247,108.4405146,110.2283809,102.09,86.11526442,70.66186995,57.7901,90.71905099,115.4110034,128.015,124.6574256,122.39062,123.874,119.1539203,114.3442354,109.1035,107.0016456,101.6018373,82.3299,61.53011086,57.67625557,63.6496,82.45301893
PF3D7_0316900,45.3173,43.17765689,37.78859125,31.1388,42.51691703,79.14299983,164.741,151.4072568,140.3595571,115.6715,90.69924839,81.45424748,79.70905,69.24570422,66.81490941,71.1599,79.4757519,80.37110914,73.2618,64.74899894,52.64374007,41.3841,44.29758148
PF3D7_1207600,30.961,24.98206431,19.55928541,14.5233,9.392700392,7.54020578,6.50935,13.64206392,27.50965006,42.8741,45.30023445,44.74493202,43.08155,42.08561377,41.22236483,38.50805,33.15911041,29.32963463,31.4351,36.82803437,41.154431,43.2499,35.65544422
PF3D7_1434500,27.7407,18.57639704,12.32943193,8.74772,7.838910406,9.506224306,18.5959,36.06008831,46.52370043,53.5644,50.42984473,47.59015912,46.97005,48.03113267,47.95338442,46.67565,45.28228595,42.13565545,50.1831,54.334989,53.16966955,43.7947,33.01497613
PF3D7_1102400,34.7546,30.6733606,26.31805803,22.56,25.58058892,29.15570297,39.06215,29.03053961,27.3402037,32.2207,27.25732963,27.24163154,32.53895,31.62385961,33.42185289,39.51155,42.77572368,43.18287778,40.5571,60.06828519,63.27732615,48.4439,38.3614292
PF3D7_1237200,15.5487,9.949772114,6.260290125,4.34985,4.462386416,7.473328823,17.8793,28.59161553,32.13052948,34.5842,31.54239251,28.76986505,27.63535,27.70708666,26.73579564,24.2289,22.69041585,21.74390809,26.6048,27.71109931,27.61010889,25.8549,19.27038515
PF3D7_1006900,45.9301,49.16755663,51.9242804,53.0927,45.0796992,31.10839485,15.72345,21.29346973,33.62012836,51.1968,55.05173821,59.093396,62.19105,56.00780761,51.09424713,48.5316,58.0913037,69.4340598,65.3195,63.90087408,59.12597018,49.1491,46.37814779
PF3D7_1422300,28.9887,26.0920564,22.91275574,20.8954,24.31191051,25.92798067,27.1672,36.65876185,40.65535317,43.4634,38.78649381,37.59323186,38.7284,34.78270635,34.45967748,37.66815,39.73569659,38.56536296,34.6364,34.80721481,33.6415731,29.7582,29.2842915
PF3D7_1031100,15.81,11.36912528,10.68598934,13.2739,18.0869193,25.85697794,22.09525,14.31261586,10.92092589,9.191575,7.662259761,8.165305355,10.891975,12.2571002,13.27281847,16.285,23.84863709,26.50645926,23.5412,28.75971852,27.85280936,18.7109,16.78334749
PF3D7_1009300,13.5286,14.47421591,14.50398208,13.7537,10.04644755,9.569411111,9.2656,14.98522963,17.35785633,18.3718,16.96909609,16.2107925,16.0489,14.30787608,13.93287745,14.8149,13.02785706,11.45000086,9.84116,7.397602604,6.878045805,7.32141,11.71359423
PF3D7_1030400,2.62674,2.080075668,2.043274656,2.57114,2.804032925,2.885798077,2.6271845,6.380165874,7.679016258,7.169625,7.080146575,7.14405361,7.53549,7.342317618,7.384174419,7.553865,7.725357593,7.851652593,8.83946,5.951858989,3.643706565,2.71922,2.662000887
PF3D7_1315800,32.8071,29.96173358,26.09534402,21.2783,16.58918227,15.57570991,11.91415,18.06240956,24.38491236,27.99485,24.98651759,24.30354143,24.87345,23.91429498,24.44952037,26.98415,25.7848537,25.02237655,26.4682,36.08602345,38.52332125,35.8029,33.88608235
PF3D7_1010800,16.0174,15.96127065,14.94951812,10.84407,6.498809307,4.682454047,3.122415,3.162959704,3.744700107,5.22653,7.063771022,8.042076573,8.52279,7.224314556,6.57408527,7.08306,7.337202767,8.22146037,5.42249,8.038925754,10.72680807,12.6716,15.38482284
PF3D7_0800800,9.57925,4.573940251,3.497976025,3.33409,5.567806454,6.663823069,11.926685,6.022353248,3.987551033,5.64476,3.385986493,2.317902078,2.381095,2.25964363,2.408761232,3.480995,13.53590293,20.63289655,78.3967,153.5734562,142.3239402,42.9599,15.78923319
PF3D7_1223500,17.2677,16.92489296,16.21946758,15.186,14.47942979,11.71962983,7.887175,11.74471799,17.40283235,22.1455,23.49355911,23.50462093,22.618,21.96215641,21.27999422,20.0203,17.36643791,15.09683736,14.5555,13.3511096,13.37920226,14.9304,16.81633848
PF3D7_0825600,22.3877,17.22992222,16.5335,19.7015,15.38993009,8.54795386,6.802985,4.061419115,2.272015311,1,1,1,1,1.422914815,1.556851369,1.4686265,1.109054965,1,1,1,1.394133182,3.9899,17.99892608
PF3D7_0502000,14.592,14.07420462,13.43084964,12.7881,11.63733326,10.73102809,7.82327,9.341180466,12.46353068,16.3265,17.45669655,17.60976828,16.8671,15.90673107,16.9897471,20.5712,16.497364,15.1851963,15.2709,12.5586037,11.70657437,12.2823,14.070396
PF3D7_0630100,4.57409,4.118508759,3.787761027,3.56705,5.839371957,14.59447976,36.6291,20.042652,13.85968375,17.226195,12.92986932,10.24719766,8.9373,8.138330496,7.084871472,5.93474,5.663676419,5.196641445,6.8369,8.593225221,8.641495839,6.99096,5.1830757
PF3D7_1480000,1.817321,1.645411973,1.452222544,1.202407,1.03309248,1.012157574,1.0468935,1.012157574,1,1,1,1,1,1,1,1,1.123112222,1.164291729,2.22727,7.390366789,8.423567435,5.79354,2.654040422
PF3D7_1373400,1.885905,1.355852529,1.084130855,1,1.162176296,1.169026655,1.0412982,1.006896856,1,1,1.016710148,1.016710148,1,1,1.002582648,1.01705865,1.050345678,1.121006316,1.878178,4.94625635,5.002319997,2.29573,2.014976568
PF3D7_1436400,6.3498,4.657755628,3.308996492,2.55455,1.92771834,1.7311864,1.914494,2.571968778,2.947838164,3.268785,3.379656699,3.632358301,4.11793,3.347552222,3.122120266,3.35323,3.768627287,4.004363897,4.04474,5.524946393,6.540829944,6.86832,6.611776784
PF3D7_0222800,5.70712,2.965027841,1.966961307,1.543994,1.26639703,1.366322018,1.054014,1.218623536,1.242806784,1.15090915,1.303883516,1.284333147,1.0733705,1.032179796,1.056335877,1.15083645,1.539796117,1.757755654,5.50592,29.45875398,34.53726568,22.8123,9.827103307
PF3D7_1474400,2.04429,2.663580314,3.187220838,3.51992,3.540218208,3.091340302,1.9111825,1.725404818,1.629988876,1.4325595,1.467351988,1.523550956,1.622572,1.542774513,1.465837961,1.3305535,1.297850812,1.286713659,1.201548,1.169837313,1.165981297,1.178154,1.691707986
PF3D7_0417600,1.278389,1.808010442,2.411819324,2.96676,3.560725398,3.767188968,2.2681195,1.961649257,1.672367388,1.2727735,1.320078055,1.47040281,1.664935,1.624909713,1.541713113,1.3368015,1.21029837,1.070243519,1.084911,1.022013963,1.007306552,1.0525386,1.173303357
PF3D7_1133000,1,1,19.90340562,140.782,690.4457796,961.0232709,475.2245,231.2636634,183.0586222,171.17195,40.24609264,6.702459259,22.9952,6.702459259,1,1,13.14592593,1,1,1,1,1,1
PF3D7_1400700,19.2257,8.641921545,3.790654096,1.814944,2.101000296,2.049059259,1,1.252422529,1.417306434,1.435026,1.253817594,1.254570795,1.3805735,1.221479149,1.166522965,1.253628,1.517771789,1.925314777,6.83695,48.22986314,60.67738492,54.2568,30.29203476
PF3D7_API04100,1.107248,1.169171828,1.341485735,1.805643,2.625639739,2.784236312,1.8656655,1.215847659,1.031150092,1,1,1,1,1,1.016449481,1.063448,1.016449481,1,1,1,1,1,1.063371174
PF3D7_0626300,3.07171,3.708499246,3.7439724,3.31397,2.474711968,2.12601075,1.9579175,1.525598045,1.214319481,1.04423805,1.115093347,1.275144221,1.480944,1.330109917,1.157383398,1.0510645,1.092669426,1.087897037,1,1,1.015350755,1.127667,2.424890679
PF3D7_1437600,4.27452,3.492782964,2.672631789,2.10034,1.562887773,1.316360449,1.269175,1.077343127,1.051104722,1.14665,1.114064944,1.111668078,1.13972675,1.104139714,1.065853374,1.03994835,1.017503848,1.012239002,1.0807076,1.194945118,1.531243501,2.39826,3.891008911
PF3D7_1006200,1501.91,1313.619076,1146.225617,978.269,797.0424391,838.1051215,1420.295,2380.362228,2631.184781,2527.55,2646.458489,2552.155128,2327.385,2570.717472,2454.116495,1861.665,2288.129641,2352.515185,1777.13,1916.559175,2074.818232,2169.04,1731.558773
PF3D7_1461300,1673.22,1449.280093,1202.609703,995.109,996.1949839,995.2226103,1550.56,1801.822039,1816.061693,1745.805,1837.556434,1817.606687,1768.5,2143.253945,2148.949542,1793.325,2067.338539,2026.28037,1777.31,2306.354444,2438.447805,2176.04,1833.919491
PF3D7_0219900,10.8959,12.54869212,14.41437166,16.3646,29.54466511,104.178956,298.579,334.3581448,337.9153083,323.6095,263.2481361,252.7956472,268.3745,301.4582273,318.9658477,329.6185,293.3944259,280.0532456,101.697,47.50091456,28.46908262,20.9474,12.64829792
PF3D7_1241000,2581.6,2808.595555,2471.824944,1280.45,1102.590456,575.3779294,213.294,102.4096702,82.40766397,111.521,147.1308451,242.9675939,410.835,564.7112637,537.3163889,344.0775,331.0578704,326.7748889,125.406,278.7356565,411.9128556,510.225,1995.76749
PF3D7_1336700,187.226,144.5464438,107.8942481,85.3478,90.36948337,172.7030718,449.672,631.6819426,649.2108568,548.83,458.676585,404.9947053,378.621,363.5380011,352.9952623,336.548,379.6035159,383.8359254,354.451,333.7233475,296.9114393,239.191,204.3627634
PF3D7_0503300,147.206,117.6534166,94.14230646,75.2078,60.96518358,60.01945768,83.01695,170.8655534,197.023692,187.6005,210.5628404,211.783963,193.421,238.0621111,241.4856193,194.615,159.8414373,154.5923707,220.473,233.0380737,233.1160549,221.256,172.5831096
PF3D7_0204700,171.048,159.1377443,154.4624119,152.544,155.1868097,187.671804,199.5085,231.9522667,260.6397301,291.5955,254.5475312,232.8076468,235.3365,254.4551289,265.0707632,272.432,307.8262447,333.6655926,291.613,324.8685556,326.4421388,275.706,196.3046599
PF3D7_1344200,80.2092,109.8479812,133.2092917,146,141.8504264,119.9514535,52.9,62.48668918,69.82885405,74.94715,87.48966832,101.9635897,118.534,149.4549814,187.5420626,222.075,240.0564547,255.3245323,229.241,121.8551414,64.58845225,50.1122,67.18538753
PF3D7_0218700,38.3922,34.1979837,27.47233844,19.9537,22.2306385,36.02226671,78.12835,126.5845826,130.2490438,96.8098,85.45191558,81.02184289,75.99475,66.454875,67.0630209,75.46345,68.23037593,65.79714444,68.6727,58.73421697,51.19251477,47.4312,41.32641286
PF3D7_1136600,26.7181,17.37480556,11.96545417,9.32373,9.799335892,17.84605558,46.80365,83.22432349,88.69725456,73.28855,71.23576169,67.1187954,61.33255,61.71120317,61.87200339,59.3347,46.21527083,45.0791037,62.9694,57.43551439,53.13666499,50.5687,34.82667968
PF3D7_0830900,28.5885,17.42690174,14.15916941,13.2254,31.08021813,58.06276501,103.9381,60.04111731,33.86340103,25.582385,13.17383934,6.010567462,3.55775,3.53954311,3.945112062,6.101675,44.48882147,113.5594434,338.929,355.5515255,303.9849957,114.043,44.80725456
PF3D7_1028400,32.5254,22.14506014,15.98622139,12.7789,11.90324319,20.18897004,52.6582,93.49415488,101.2847485,87.3428,80.09514468,73.33559582,66.59355,65.95495824,68.30643059,72.1544,67.43362222,68.21814815,79.938,74.80772724,66.03158408,54.2971,39.30609109
PF3D7_0707600,18.5485,19.85384491,20.33875509,20.3521,16.90298889,20.33992604,40.42815,47.4507437,48.40929889,46.027,42.44846446,41.08231228,40.8963,43.74636186,47.37185576,55.29635,62.28387764,68.7902708,56.1212,42.39774773,29.31640279,20.1024,18.74188978
PF3D7_0610900,38.6765,32.75821441,27.27268552,23.1297,23.47933329,35.33990388,73.73145,108.6064306,112.8848302,95.03355,83.09236098,76.01327546,71.93835,73.91459258,74.87910778,75.4566,67.46540395,66.26173704,82.7107,69.27198669,59.93860233,55.6398,44.01534816
PF3D7_0610100,64.9715,51.43703532,39.27411081,31.4406,33.29366339,40.01006296,46.0549,82.70296548,97.13262931,101.9956,95.20611043,85.60606918,76.25665,80.23021607,81.7034376,80.65945,75.24567911,71.71553704,79.1585,71.90642593,72.59307407,81.807,72.02631515
PF3D7_0319100,84.0562,68.66057037,65.77804815,72.9379,62.69885549,50.01304077,19.301,28.62555045,29.75169765,21.779,26.2726408,27.18681986,25.0518,30.40445791,30.81407627,25.43145,23.27514596,24.73681049,37.5205,46.14279907,56.72743558,69.4275,81.47695486
PF3D7_0509800,32.5636,29.64505216,29.24553316,29.8955,41.37551698,66.01424345,98.46275,81.64664918,71.92740948,68.99385,60.71537637,55.52061867,53.7069,61.44330741,63.30150513,58.8563,48.23647342,46.98801481,58.4752,54.30903366,49.53167992,45.2058,36.01147839
PF3D7_1326300,47.7588,45.47033677,41.51716621,34.8795,29.90271172,27.66812247,35.90645,73.88151391,86.47530862,84.3673,79.06566345,71.00789176,65.38395,69.38903925,66.21271934,53.14025,48.44220763,44.50630782,51.3091,53.11116405,55.17023553,57.1161,50.95623356
