,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52
PF3D7_1224200,1.949748714,2.190636249,2.28945,1.901086296,1.838272656,2.31331,3.871570978,10.02008088,14.94751,29.75393838,29.74424126,16.48986,11.86486428,1.989068493,1.520345,1.300377945,1.191344869,1.141259,1.38088863,1.424874556,1.310919,1.453632104,1.591591442,1.702082,2.269774268,2.239231259,1.659692
PF3D7_1426500,3.724664041,3.642025074,3.63986,3.616792894,3.583818444,3.55758,3.982390013,4.53588132,6.77877,7.638018593,7.59706353,6.483125,7.051682946,5.03074742,4.38719,4.100126169,3.962521244,3.86606,3.184541844,3.175744444,3.7599,3.648196296,3.611425482,3.6295,4.393833777,4.548713622,4.09522
PF3D7_API01700,1.460105319,1.960363667,2.5887,2.315705151,1.699350404,1,3.375962963,3.926735926,4.663335,4.239137283,3.796668257,3.046345,2.03962918,1.773231797,1.177372,1.023570167,1.044216756,1.240758,1.44481554,1.389954893,1.0993603,1.218034806,1.304448457,1.333938,1.086576519,1.036933532,1.224872
PF3D7_1236600,1.370675145,1.33265396,1.274629,1.357610618,1.532622555,1.829145,2.265656201,2.499628099,2.715355,4.288614838,4.340899446,2.96921,4.167490924,2.090605556,2.22645,1.901377407,1.961056296,2.45664,1.902280741,2.014462222,2.88934,1.489828889,1.074248272,1.432943,1.937033283,1.891476487,1.388722
PF3D7_1434900,1.648448469,1.586378148,1.40431,2.53453963,2.570372111,1.542521,2.059858345,2.524580433,2.242144,1.870052148,1.717233383,1.801716,2.511574652,1.313458618,1.200621,1.106274537,1.187172074,1.47655,1.192204963,1.170632519,1.393342,1.101977556,1.043791829,1.188854,1.214266267,1.345890473,1.635866
PF3D7_1141900,1.358596444,1.461482185,1.775217,1.607109201,1.513470356,1.48424,1.352123369,1.434075981,2.3996875,2.792196534,3.004159238,3.010515,2.114853976,1.903609634,1.895344,2.254296593,2.200714963,1.688672,2.261152,2.3603136,1.902796,1.397445066,1.432829926,1.870924,1.481076593,1.353377926,1.378372
PF3D7_1432200,1.204722404,1.134061559,1.072885,1.101390496,1.171332259,1.374086,11.04116906,13.11423745,6.81909,5.33982619,4.647761775,4.008325,4.87248811,1.594609289,1.471965,1.346835418,1.357682741,1.463902,1.403643597,1.367419753,1.355552,1.335119688,1.445192407,1.773665,1.381549444,1.245161185,1.247596
PF3D7_0114400,3.32365427,3.304805463,1.921437,1.450532021,1.205808497,1.0897405,1.367418648,1.389951259,1.194506,1.170476873,1.136519789,1.0805171,1.018747875,1,1,1.084191852,1.110048507,1.0900892,1.043569227,1.041991274,1.0743592,1.019278311,1.005357376,1.031239,1.054842301,1.224468127,1.925593
PF3D7_0600900,3.27935022,3.393903983,2.47731,1.783032023,1.363355675,1.139382,1.020895281,1,1.02748575,1.007125935,1,1,1.064941481,1.129882963,1,1,1.018138167,1.0699615,1.05341513,1.057653673,1.115492,1.275876179,1.273567219,1.0970385,1.015117188,1.163409261,1.980179
PF3D7_0100400,3.609481628,3.600422917,2.68508,2.030584178,1.667724052,1.462501,1.167805223,1.103407741,1.0569015,1.014752241,1.011601878,1.0447501,1.011601878,1,1,1,1.045140148,1.174112,1.045140148,1.012419452,1.0479036,1.012419452,1,1,1.069828955,1.473321269,2.62623
PF3D7_1346300,589.2327825,536.5014462,520.375,558.1964815,567.9037471,543.03,323.6681048,264.6615304,217.7535,243.1577199,417.5694111,1030.731,1588.619094,3248.340339,3315.58,2451.413012,1881.809796,1664.25,1336.197933,1332.042593,1537.85,1256.506347,1049.120876,977.055,1129.72537,1085.717957,733.736
PF3D7_1130100,889.430085,899.9566087,793.812,709.7520537,517.6249673,253.12,327.982963,303.3118519,219.0485,198.3933588,198.4751895,222.2135,374.4937205,712.7216807,759.213,562.3441111,537.5441435,693.973,755.5366713,747.0882362,658.553,556.3644305,561.048,643.368,637.3768889,655.2979891,752.207
PF3D7_0520900,190.4225439,203.7354074,281.868,262.2354074,307.5751852,456.75,204.5662963,142.493748,145.4902,150.8668779,136.2652156,97.2433,178.6557043,297.3320844,472.158,519.0134774,514.4475899,467.63,440.4695141,426.5314515,420.733,481.0818889,456.4070033,321.694,317.3649052,301.1706587,250.183
PF3D7_0108300,221.1639991,149.0508206,94.8597,90.20061734,90.39988889,92.773,70.35122222,64.83457847,62.3897,97.05284282,151.3900793,249.1925,264.7446681,416.4851343,372.987,341.1418201,312.1028219,284.696,253.2961819,230.9765378,215.527,197.0183938,186.0934065,181.398,203.5021654,240.7578716,273.685
PF3D7_0204200,176.5703225,138.8060545,99.909,81.35385425,81.04733333,89.574,83.4882963,148.5634074,196.7061,199.2687218,217.7623164,265.4448,144.272594,114.7481737,161.838,176.2155591,182.0996913,185.272,191.7520302,199.4842373,209.085,234.0805962,232.9848519,210.253,250.9937407,254.3862872,208.39
PF3D7_0914600,140.7937298,131.7135698,121.201,114.4949242,113.8824949,118.271,133.9276532,180.6805186,171.8771,140.916504,133.3302424,149.182,166.8596123,280.4886842,299.287,300.8540496,287.305408,247.191,246.2892836,242.5991972,235.063,285.9518889,268.7474444,168.703,180.0711481,176.2340725,148.849
PF3D7_0931100,70.8105399,40.88762617,9.86223,11.85124316,15.44336092,18.8221,11.45020336,4.919286639,9.973395,12.39625978,25.81827904,65.39585,101.9176641,204.5701647,174.349,165.9670378,151.7301455,131.588,127.3419599,122.7512944,115.033,80.4523607,73.81313999,88.2925,96.53941557,96.62049356,87.9573
PF3D7_1445600,77.81122958,57.64075182,42.2518,50.43572593,45.94636667,24.9357,30.23895926,28.5419,26.1034,30.86693403,45.77358805,80.8212,111.1692237,210.136,185.076,191.933037,183.8199086,148.753,141.5514338,131.0449328,115.165,104.8568619,99.1900851,96.645,147.8190741,151.6801371,99.5249
PF3D7_1143800,136.7782111,112.5381969,91.8651,65.88885292,61.43707778,65.6093,38.24944815,55.9270752,99.2944,152.3340962,168.315468,157.5015,151.1607261,222.9624478,229.449,254.883485,248.240313,205.455,201.5572282,195.321055,183.035,166.3035301,161.8499478,161.638,177.5891111,179.7764947,162.33
PF3D7_0928000,171.2658332,155.6488705,149.712,180.5922634,237.6588265,344.511,920.0065175,1478.834541,1072.28,797.5196981,607.0200725,459.2255,260.6211465,116.5036832,110.959,85.29979747,82.19581362,98.9304,105.6640582,119.6738037,152.503,212.9108283,226.175304,212.698,180.9621775,177.0708519,191.159
PF3D7_1445700,196.5475329,178.4780959,145.525,143.1613849,137.8587691,121.447,76.07557873,40.85151765,44.1733,50.97682711,66.59623926,99.23315,162.0500604,319.7468519,308.375,329.5224074,311.5568852,233.98,226.836145,221.2062216,214.855,205.7986386,193.3410725,182.026,226.7200741,233.2930876,202.772
PF3D7_1459400,33.22407583,22.29396124,19.4831,19.04102803,22.4487917,41.1731,71.64381024,121.9168203,115.1818,86.83592633,54.55822623,34.213,78.61944444,90.42278148,88.7013,99.35811481,101.2807296,96.1171,116.0570259,120.7005926,114.028,128.1672593,131.7482391,124.252,111.5504581,90.77229687,61.7413
PF3D7_1355800,155.286982,159.8095926,181.117,163.1960649,140.839253,122.019,105.9996821,104.8159259,95.8961,71.8591,73.3676287,120.03485,197.2887157,423.9092668,438.059,266.1849259,215.0496667,240.823,232.3075166,226.7573057,224.343,215.3658012,190.6353024,155.831,186.3043333,191.4813143,169.736
PF3D7_1466800,79.5082368,72.79038628,68.4108,51.01160338,46.88232593,49.5364,44.84914074,55.59580035,109.67635,118.8043516,127.9352421,141.539,118.2244654,128.3465926,130.154,126.3640812,122.2849601,118.614,104.4294395,99.3401082,98.8657,104.8274037,101.6883185,86.7578,92.6335037,93.84579576,89.1681
PF3D7_1134800,45.61002559,38.17496457,34.1535,30.97344211,31.2927034,35.4288,38.68972254,42.95174443,38.1595,32.24157192,27.56312233,26.40835,45.2615138,82.66338389,92.8534,84.99078738,79.97833114,78.5972,80.60542222,80.20452963,77.0509,86.84875185,83.7211,64.9871,69.48991481,68.6299455,57.4148
PF3D7_1015200,83.91469112,93.53695703,109.367,96.81233333,92.83591852,94.0294,46.834099,28.62880471,26.53815,29.86303889,29.08636188,24.51085,54.12021746,132.5085078,168.486,174.1855853,169.2642076,151.44,149.7163507,143.0568861,129.893,136.6692963,128.3832847,93.8199,87.1896922,83.50421203,81.4825
PF3D7_0525000,471.3735759,426.8733392,208.699,127.5157719,123.3422222,151.94,72.97525926,47.32181481,55.7452,53.88705185,56.33436094,63.4224,49.81166128,38.71980585,53.4997,70.40524222,85.19190008,94.2174,90.39055071,81.50439003,71.1968,71.70702222,66.74531852,52.0588,71.011027,163.0024193,374.395
PF3D7_1419300,39.92416475,53.39119821,89.7113,73.6783192,57.93222927,46.2916,19.63691449,15.85950681,27.4566,28.50996141,26.59988771,22.0056,36.50761734,72.25222325,89.903,100.1899074,101.57822,100.0456,99.94554246,94.22752278,78.2889,85.0969,80.87056272,58.6105,53.57369446,46.82613912,39.5651
PF3D7_1419400,30.23482222,28.34035029,21.022,19.16613031,16.15033052,12.4717,12.62703333,11.38225185,10.80885,12.10689521,20.54507603,45.6881,54.94234978,94.06159417,64.3389,55.91185655,51.21217151,48.7576,50.00093333,48.33004614,40.5217,37.20361608,34.76245725,32.9007,31.83541388,30.63423702,29.5726
PF3D7_0621900,41.42842184,42.12788889,44.435,39.46177071,36.93972939,36.2716,25.83158879,22.42595256,21.8814,23.83130705,27.37748755,42.9943,69.78614948,116.9343222,101.409,97.60121736,89.53198798,77.236,76.38152478,72.97761884,63.9454,59.72942406,55.89047513,53.0394,54.11451111,51.43059298,42.2121
PF3D7_1336000,20.78916578,20.81235926,20.9491,18.33942981,16.31553014,15.3403,14.14303635,16.24124579,18.5954,20.49351414,24.5363268,40.3834,54.37428651,91.85188522,71.8631,59.43091319,50.43283862,45.2544,45.29995556,41.73353333,31.4982,39.06308889,37.87814108,25.9966,24.7524502,23.03159109,20.97
PF3D7_0729300,34.8099972,34.20346668,25.6748,21.30254399,16.79710047,11.9125,7.316698448,4.615480045,7.051185,8.992142682,12.46139416,19.95495,37.74274804,76.25654896,65.82,62.15360239,58.70166512,54.804,50.22723828,44.55296322,37.8626,30.57510765,28.37300402,28.0693,29.49814709,30.12416312,30.2258
PF3D7_0819500,93.18994198,95.05863257,93.0551,45.77138198,27.33214294,25.6531,15.16327955,15.23416782,28.72725,35.99113461,34.48459504,24.04725,26.7727966,14.8707664,13.6732,13.54692457,12.75350034,9.93402,6.96786542,6.850601574,9.79396,14.44544287,18.5434117,22.2045,30.16930217,49.59157526,80.8691
PF3D7_0505700,18.88587978,15.36965494,13.9916,16.18268271,18.08098766,18.9037,17.51001125,13.54585727,13.768575,12.37946604,11.28836977,10.96269,16.64156736,30.28700338,44.316,43.9970932,42.80987163,40.19,38.72242393,36.13902235,33.0233,36.12004074,34.50376667,26.7891,32.98117407,33.32619862,25.4864
PF3D7_1434500,41.35863342,39.36702036,28.611,22.95405559,18.06865205,13.7094,10.32685436,7.322353555,7.97199,9.193014841,11.57342911,14.7743,22.73991357,46.323291,47.0996,45.36073808,44.01734282,43.4839,43.40366486,42.12230346,38.0242,36.87492858,35.11085617,32.6829,31.75035862,32.80201102,37.7241
PF3D7_1415800,36.14882593,35.79690741,36.0795,24.07061111,20.59568148,22.6762,10.56796296,6.438218995,8.657595,11.78732008,13.84797769,19.1171,33.90761704,63.56250741,53.9951,68.6351,66.68189209,44.8591,42.7058438,40.18354599,36.8754,34.62994034,34.32555116,35.0137,36.01438193,36.90621876,37.4369
PF3D7_0926700,19.38985824,24.35578621,35.7154,30.46332593,30.26411111,34.947,18.2407037,13.19780028,14.7671,13.41278644,10.75775773,6.37818,10.88929787,7.15649101,13.2999,21.55306194,26.04047669,28.2677,33.78217906,34.20638889,31.2675,31.70216667,30.24145704,24.4751,22.51883926,20.542,18.8858
PF3D7_0910600,32.53451852,34.91807037,46.3777,40.50421852,38.60452527,39.7238,47.20138713,91.63357038,124.30045,190.2057494,175.779875,81.31655,68.2983533,24.36717968,20.5539,22.35515926,21.14325185,15.8794,19.25596367,22.72246226,24.5671,23.71378643,22.79954691,22.2889,28.12122231,34.05693695,37.184
PF3D7_0424900,11.83577444,12.17475239,7.70475,2.773767611,3.154618519,7.52988,3.26680963,2.323689259,2.928945,7.868723893,12.83345832,17.42811,26.38863258,46.78955185,26.2337,27.37547778,25.63452593,19.5186,20.42741481,20.61794578,19.8021,16.08736533,15.80858519,18.2754,16.94385489,13.15094918,8.04113
PF3D7_0510500,24.61927846,21.52425185,12.3044,17.75684444,18.96009259,16.9455,20.05661111,17.36826111,13.824975,13.19196231,13.15233111,14.2272,19.70982,7.379064055,4.17636,5.445522963,5.87655963,5.83893,6.998836999,8.235401866,9.27199,11.32353392,14.41536497,17.9384,19.30494337,21.29176523,23.8124
PF3D7_0904500,22.2956488,30.37267342,36.5403,30.94141111,31.00021111,36.7671,24.45079115,14.1783007,18.12127,18.84833069,15.73393323,9.34994,16.59223471,4.230569011,4.3591,8.318123782,11.28783026,12.6837,14.39456584,13.64130963,10.40848,11.70493843,14.5149749,17.6009,17.54510854,17.25285072,16.7038
PF3D7_0511100,15.91163297,15.50016632,15.977,16.91250034,16.77068052,14.4978,8.083208367,6.614671705,11.107525,16.60234007,16.65738716,10.53419,7.504980409,9.600521229,8.48712,4.676650194,5.534262963,11.1627,10.12565556,12.63774815,20.8522,19.99716296,20.40808859,23.5535,26.77617067,25.58947073,18.7187
PF3D7_0908000,14.76364815,13.63812438,15.3922,16.18479402,19.95670693,35.0544,65.30919307,113.4911594,98.661,90.9421122,66.60591928,29.4724,38.24123459,7.258575783,6.15681,4.912467635,4.847131181,5.86932,7.436120376,8.486736631,9.16382,10.59042457,14.5516228,20.347,13.5272963,13.24016667,19.2395
PF3D7_0806100,16.13481516,12.1825304,4.84289,7.604327037,7.45025963,4.24863,10.98208926,10.40630296,7.02782,6.087894927,5.422795441,5.7212,5.409120359,3.966111752,2.63037,2.747571371,3.206814647,4.55244,6.898684148,8.371408184,9.09951,9.627316189,10.72862566,12.6721,13.6081656,15.13336198,16.9103
PF3D7_1337200,14.13131867,18.57115429,23.4527,24.98869,25.18105099,24.7429,14.54065333,9.828357891,8.72195,7.282053018,6.608851254,6.43665,7.02937491,4.829614217,6.45595,10.36200315,13.69375569,15.8736,17.78760842,18.05057917,17.3089,15.35463215,14.25555417,13.7859,12.76857402,12.06017161,11.7388
PF3D7_1239800,10.32190748,10.46540556,9.84905,11.73997593,10.91868667,6.68122,23.08742741,23.29446612,15.695595,12.33168072,9.755752881,9.416345,12.4495642,3.868991988,2.94983,2.650269894,2.682806424,3.08437,3.683165808,3.991041388,4.13062,4.435520772,5.290009791,6.82094,7.301639679,7.914227916,8.8599
PF3D7_1349300,5.893645393,5.319666216,4.99523,5.540693086,6.413430547,7.81159,18.15984135,21.79110798,18.78315,17.931357,15.5604596,12.22408,14.81751662,12.96238655,13.3845,13.8327328,13.48337778,12.2136,12.34241481,11.88142976,9.7853,8.118888762,8.123828376,9.46836,10.15103236,9.512844316,6.8071
PF3D7_0713800,3.889178519,3.485822963,2.21506,3.096556296,3.257079259,2.83422,25.44383481,27.87376597,12.48485,16.95431146,20.6034646,25.168935,17.74209059,6.405932593,7.93354,7.598469621,6.987317424,6.21714,5.72704274,5.06825952,4.20854,3.499321806,4.287702593,6.95931,5.365189443,4.184247224,3.77086
PF3D7_0202600,7.998061111,7.94266253,7.58952,6.397466359,6.711237407,8.61403,6.950716634,5.975364847,5.63442,5.941431033,5.264675119,3.444095,5.145525532,2.26386985,2.06523,2.989901273,4.091899373,5.07515,6.443476193,7.397065722,8.09456,10.24495188,10.53734524,9.37238,8.830240956,8.343834915,7.98895
PF3D7_1335700,8.176105168,8.569211852,8.26616,11.49418963,11.51412148,8.34304,16.8669363,17.07483878,12.07278,9.221660881,7.623733115,7.56745,8.159151822,3.632016837,3.50393,3.803830327,4.131889013,4.41021,5.033238068,5.164738878,4.97101,4.3506589,4.431143333,5.18061,4.326928519,4.393775573,6.09417
PF3D7_1326800,8.88939546,9.230166667,11.0259,10.36067015,8.944638368,7.41229,7.875971481,7.609144444,7.33626,7.489500619,6.990118298,5.91221,7.601847963,9.414862077,10.06644,11.56578281,12.03549993,12.0758,12.03387407,12.25162593,12.9157,7.959677778,7.128183392,10.224,11.22053513,11.15915047,10.10711
PF3D7_1471800,2.84611266,4.085867471,5.24672,4.945648955,4.107100402,2.88551,2.660538791,2.712782669,5.850425,6.415088137,7.65718361,10.31447,7.219936816,7.734137242,6.578,8.19517037,7.879543485,5.0696,4.556604663,4.488326667,4.51526,3.803422687,3.161339431,2.77216,2.247499363,2.129696906,2.14916
PF3D7_0322500,5.5523188,5.50018963,3.11436,4.69613037,4.771979259,3.40692,7.309460741,6.899072778,6.2615825,5.951068881,5.384799703,4.70422,6.155562412,2.250590642,1.773969,1.193927462,1.198890481,1.577805,1.520608704,1.66306,2.12726,1.739674815,1.976313704,3.04001,2.290217407,2.153167866,2.91341
PF3D7_0403100,3.673709102,5.747614029,8.46075,7.022246296,7.034592222,8.50837,7.523873704,7.831295556,7.61157,6.163499062,4.735576647,3.90381,4.434041337,2.579874899,2.49327,3.014988519,3.177969259,3.12191,3.578221111,3.665150741,3.45721,3.54156147,3.805746678,4.18475,2.923342593,2.530789832,2.834
PF3D7_0104100,1.214423704,1.198074219,1.0968177,1.711688457,3.052577432,5.9205,18.44104981,20.28743339,11.306805,9.07748786,6.681131023,4.645955,5.905539622,1.759625111,1.828714,1.785351335,1.596173147,1.268989,1.476637889,1.495858593,1.343126,1.508743487,2.134002513,3.13682,2.064913228,1.362659364,1.15988
PF3D7_1036300,1.455691624,1.171410376,1.100857,1.11229561,1.137484749,1.203002,4.938734863,12.41153629,12.0996335,17.46779269,17.82472803,13.373605,8.132676125,2.572906667,2.68904,2.08643213,1.599835536,1.407581,1.543697368,1.683034669,1.756934,1.369827333,1.248624797,1.335662,1.606448655,1.824719993,1.927925
PF3D7_0423300,1.053368409,1.05739392,1.142806,1.221848895,1.177362222,1,7.889422222,9.099626296,10.152765,19.79052523,21.85989447,15.609,16.98545828,4.055636396,2.97703,1.815133208,1.514086312,1.476111,1.401238994,1.413390074,1.500156,1.49834563,1.506928129,1.570327,2.030287352,1.931128036,1.161708
PF3D7_1250400,1.358097219,1.345250852,1.138839,1.189955296,1.185010185,1.119765,1.586030926,1.685134622,2.1037445,2.270333541,2.438174688,2.83205,2.987695955,2.169805689,1.708611,1.571982981,1.493905521,1.450863,1.45042986,1.429478317,1.347331,1.28865632,1.339928296,1.521132,1.229814963,1.133206855,1.168445
PF3D7_1335300,1.134085222,1.132841089,1.0989842,1.11305212,1.146393778,1.232437,1.77095185,5.118312913,7.603122,11.6507992,13.68937411,14.34406,9.112582006,2.637664338,1.949584,1.429027799,1.3369617,1.372233,1.409291476,1.440428377,1.472324,1.743568744,1.730070259,1.443091,2.469779148,2.381810407,1.103783
PF3D7_1206400,1.285582963,1.347841842,1.209325,1.158248568,1.083013664,1,2.128152629,3.581948847,3.6511,4.084139473,4.000382986,3.24809,2.066725773,1.398558119,1.280444,1.05558637,1,1,1.063981111,1.077557559,1.0523663,1.215488893,1.321668222,1.351994,1.144777949,1.026440347,1
PF3D7_1469900,1.067286907,1.021386075,1.141159,1.435313407,1.438751741,1.213091,2.383193963,2.557858889,3.6465785,3.164249869,3.129013232,3.73293,3.823101571,2.056301429,1.630396,1.568590504,1.47953825,1.374357,1.58244737,1.57694537,1.353135,1.547083889,1.609380259,1.593421,1.625665444,1.58583176,1.349656
PF3D7_1440600,1.849368309,2.182563246,2.44543,2.239764734,2.116143552,2.06873,1.694365418,1.790545556,3.29945,3.147338889,3.435107593,4.409415,3.404371303,3.610013326,2.91018,2.364387048,2.226022133,2.20699,2.158185259,2.08852154,1.996245,1.856525866,1.833424649,1.89907,2.115290166,2.035664519,1.626306
PF3D7_1101200,4.91423183,4.614886812,3.10168,2.084174923,1.597205128,1.366074,1.066716692,1.186824037,1.4565555,1.163637352,1.069489788,1.10948335,1.220827593,1.142616149,1.0902477,1.017887844,1,1,1.092651852,1.118865556,1.10111,1.122985235,1.16697595,1.212386,1.170854889,1.935337059,4.43247
PF3D7_1109600,352.1595556,403.1426296,568.173,296.8859775,161.740547,132.721,82.31633604,33.52206541,1,95.29190446,131.2985418,119.18315,307.8156315,721.0012086,585.516,347.6400499,194.805223,133.233,156.1111114,288.3604442,546.723,489.0592726,442.6855404,413.675,227.5148537,222.0551111,371.524
PF3D7_0927500,2.892436901,3.072070559,2.02767,1.612214626,1.797726652,3.32701,6.45566867,21.01818097,26.8082,18.32039194,14.09355746,11.9849,4.22929532,2.317731852,3.2947,3.119468523,2.689120737,2.16803,2.284415185,2.320194159,2.28544,1.991192507,2.013287778,2.35007,1.350018148,1.048686358,1.363652
PF3D7_0205000,1.176002488,1.095700194,1.0264892,1.253609793,1.246742222,1,1.178908889,1.178908889,2.08819,2.191273704,2.209728944,2.1593745,1.906388574,1.580716704,1.946373,1.808080407,1.770872037,1.802855,1.532008333,1.444123593,1.463871,1.32542063,1.277334259,1.278395,1.198660185,1.184807704,1.224964
PF3D7_1254400,41.41860156,40.15871845,20.393,10.09327806,4.964224952,2.58244,1.560662983,1.663935926,2.146628,1.347218179,1.079323696,1.240605,1.39086614,1.179666578,1.0835968,1.167349272,1.24599875,1.283677,1.102153815,1.101453296,1.280975,1.271589196,1.198067567,1.0393468,1.621573893,6.716121868,24.1045
PF3D7_1102700,2056.643171,964.5454339,374.578,190.179566,170.0632963,195.647,143.4944074,827.8951883,1617.3017,2097.769006,3783.352839,7377.625,5727.449152,8539.701911,7008.63,5238.41527,4901.519259,5071.46,4441.497037,4524.409645,5672.5,6297.005169,6307.796375,5985.01,5973.881061,5540.66743,3697.46
PF3D7_0707420,3463.427443,5259.300449,7752.87,4818.619399,2704.332823,1994.06,3528.238246,7544.829877,9503.195,20477.41025,18497.08757,3930.64,9396.862872,3282.505716,2522.99,1645.102614,1521.086667,1758.02,1753.323704,1765.197778,1803.82,1548.73277,1429.612786,1413.97,1510.977174,1855.23123,2697.5
PF3D7_0532100,10255.13514,10494.58512,9268.91,6484.412838,5442.138698,5221.13,2122.498904,1138.253441,875.9375,974.1526322,991.0545164,938.2365,1143.406138,3120.680726,5678.57,5411.34037,5400.404815,5636.39,4781.878889,4694.150443,5444.21,5740.358446,5365.103704,4143,4750.078346,6079.197625,8166.75
PF3D7_0708400,2329.486651,2222.049259,1801.39,1962.871481,1982.789986,1749.74,758.2370161,309.6634052,371.189,402.116123,553.3185389,986.5885,1852.552079,3518.464422,3493.71,3314.288839,3035.851883,2720.19,2450.477433,2385.473142,2378.76,2315.637322,2230.023302,2122.56,1787.853286,1782.251868,2126.91
PF3D7_1352500,433.215541,429.2879772,488.604,562.9837099,683.9888635,896.84,1444.313375,1546.745173,970.818,602.4692667,339.1891133,203.248,324.7392271,77.46972927,68.6789,76.32009133,96.4801565,135.911,172.4948643,232.3605131,341.072,582.5979415,628.3739259,573.688,651.7428148,644.7756442,512.303
PF3D7_1408000,522.8457668,555.3721962,638.09,483.792963,483.6786296,637.649,254.7941852,167.2218207,212.40235,261.8220787,244.2266085,162.6795,227.4025222,226.0375285,255.079,348.9082764,355.7946296,300.245,300.279288,306.1672586,326.958,333.4719889,341.8031475,358.556,493.4898356,532.7872222,521.105
PF3D7_0315100,161.6468637,170.4351481,204.627,172.8210741,171.7298519,200.418,114.9523704,106.7830973,124.3164,129.9086155,137.992757,189.4585,335.4648883,590.824865,585.732,562.1395875,512.0190319,437.553,396.1575245,357.4233294,324.995,317.6398414,296.1822277,258.959,266.1715926,248.6015067,180.959
PF3D7_0409100,65.02471814,48.52483128,30.5924,36.47773333,38.48301694,38.0819,33.72776742,27.50233416,27.42325,28.00231604,41.1659978,89.6119,130.1339213,254.4720987,253.357,242.7720569,215.7179645,171.777,151.8051934,133.5112465,115.018,96.76363937,87.11231542,83.3137,84.54644074,83.2246654,74.6465
PF3D7_1445400,187.4693306,102.8930038,44.5451,36.25590264,36.16491481,39.2621,24.90632222,21.76379852,24.5071,31.03567753,43.81633687,64.9733,79.06919042,131.1123704,117.622,135.8753333,133.4772273,101.877,90.36863587,82.20410482,75.3412,66.10598752,73.95836412,125.172,210.4169377,247.27755,255.669
PF3D7_1330800,118.8807824,103.8424704,46.5581,49.59802593,49.72296003,44.0709,27.88274527,12.85971914,13.06004,17.25298227,27.88065,47.67615,96.87416942,217.4256624,220.481,204.5256776,177.4932989,147.749,132.1552533,123.7644791,118.093,106.267654,87.96754816,70.3258,76.68114646,86.57383414,98.7435
PF3D7_0628200,55.38590454,46.25515753,37.2644,43.79708074,46.10004121,46.1122,59.53619657,55.76467978,35.2098,31.40126196,34.05280793,50.45135,86.97738834,163.2860301,168.499,170.3844588,164.7026367,140.521,126.0153867,112.0796205,100.3786,97.38531271,90.91477144,79.3184,75.77030203,70.46553745,61.9503
PF3D7_0214000,113.6393202,135.1641243,164.842,135.7027407,125.5657037,125.742,53.86637037,30.87439957,41.32455,52.74528995,55.28694267,58.2222,98.08260122,196.0382254,216.652,231.9172818,222.1848317,181.498,175.2185781,166.390887,154.074,149.7707284,137.1861229,115.839,123.6145556,121.1510741,106.337
PF3D7_1457300,61.00465604,73.45646988,94.785,68.96937938,54.40530977,49.6512,23.79693307,16.580168,21.5691,28.57053452,34.40843948,58.4728,118.1629753,225.5320862,176.987,166.7467054,147.8748715,121.739,120.60098,111.1422595,86.7087,84.75808941,79.47464131,70.4169,72.28223333,69.08745926,58.0942
PF3D7_1333400,39.50698406,37.32164074,40.4729,29.04534444,32.76343333,54.8141,40.5181,37.14142963,34.6091,31.24260759,26.42848219,20.2976,33.32393145,48.9564685,69.1635,93.47782978,93.97528532,79.1369,78.78995059,76.76894287,69.4233,60.67133232,59.6487504,66.601,105.5112496,104.631453,58.0317
PF3D7_0319100,112.5340404,106.5656667,78.179,93.97365657,122.1114916,148.258,108.6683532,94.79526786,91.79175,69.90116053,60.0073265,59.53395,50.60523822,72.25456801,96.4567,63.1307,51.64004586,52.7407,56.26551294,62.3177459,72.7757,105.5863842,105.5892929,77.2888,74.93275155,78.40030031,95.2168
PF3D7_0529000,73.31610441,75.56414444,82.3117,60.39888519,58.4062963,74.626,59.45385185,73.80066312,95.5595,150.3392019,151.4090429,103.7585,121.3051557,158.3055926,142.553,153.5404074,148.5876403,118.602,111.0109116,103.4114205,95.446,91.93174031,85.5053132,77.2671,85.02591481,84.34655485,74.1437
PF3D7_0706000,32.98510772,33.87761111,37.6785,35.51012426,32.57570167,30.4754,32.88488148,33.70046982,34.3675,31.33003361,37.62021576,67.4413,92.21506309,145.8548448,110.559,91.71258558,80.00878521,73.1617,70.88576315,65.85052502,58.2227,58.01396666,54.78859991,46.3639,46.70323333,44.27187747,35.6109
PF3D7_1334900,5.391711111,5.391711111,1,14.53004784,32.26652603,55.4246,423.7944039,436.6361111,179.319,167.6526122,158.6176072,155.63025,202.6320942,20.69166303,1,1,2.770611111,7.8295,6.21427037,10.28948889,23.5482,6.84582963,8.367655556,29.4181,14.04092537,3.934196856,1
PF3D7_1202800,30.34322107,26.7715456,18.1173,19.31544815,18.84804814,14.7813,11.04546993,5.874593041,11.6441,12.39934413,15.30393687,20.4164,36.88743011,78.98249082,72.3471,66.59427159,59.53673389,53.457,55.29314815,53.59427488,42.8704,30.44993252,31.73051852,43.776,30.61637037,27.20368889,30.6128
PF3D7_1401800,46.01014727,40.1428231,32.2545,38.07304647,44.04986151,49.5993,106.7589107,167.0774557,149.683,188.0930054,172.4260735,95.7266,99.10043471,24.35389467,17.2934,17.59858519,17.1886963,15.7124,18.30202865,21.70312537,24.8953,27.46673158,34.21897737,44.4789,43.22638148,44.15898889,48.0761
